helics_simulation_time,heatPump.ElectricalConsumption_HeatPump,heatPump.T_Return,heatPump.QflowHPvol,heatPump.StandbyHeatLoss,heatPump.COP,apartment.DayZon.TRooAir,apartment.DayZon.occupation,thermostatDayZ.TSetHea.y[1],apartment.DayZon.RadiantSlab.surf_a.Q_flow,apartment.DayZon.RHroom,apartment.NigZone.TRooAir,apartment.NigZone.occupation,thermostatNigZ.TSetHea.y[1],apartment.NigZone.RadiantSlab.surf_a.Q_flow,apartment.NigZone.RHroom,apartment.Bathroom.TRooAir,apartment.Bathroom.occupation,thermostatBathroom.TSetHea.y[1],apartment.Bathroom.RadiantSlab.surf_a.Q_flow,apartment.Bathroom.RHroom
8641200.0,0.0,-1,0.0,33.74320987654323,0.0,292.58408200677354,0.0,291.15,-35.43329241317921,70.74670005842306,293.2004869624372,1.0,293.15,-1.7770341597369406,68.8383014167991,293.05118248377664,0.0,283.15,-1.3158177166027492,68.795105235325
8641260.0,0.0,-1,0.0,33.7491,0.0,292.57736536545747,0.0,291.15,-36.06017437361123,70.73979643821863,293.20279257160905,1.0,293.15,-1.9964103420782244,68.8203538045833,293.05170499765444,0.0,283.15,-1.3884426687548588,68.76022906432678
8641320.0,0.0,-1,0.0,33.75492345679011,0.0,292.57125477346733,0.0,291.15,-36.659383149501906,70.73073251106122,293.20487338106904,1.0,293.15,-2.2132387268200695,68.80308504463615,293.05223625840034,0.0,283.15,-1.459974085658887,68.72575908317293
8641380.0,0.0,-1,0.0,33.76068765432099,0.0,292.56568417745575,0.0,291.15,-37.23211792159685,70.71979207918805,293.20675013268715,1.0,293.15,-2.42664502189281,68.78642136766541,293.0527737685569,0.0,283.15,-1.5301852978055464,68.69169925265695
8641440.0,0.0,-1,0.0,33.766399999999976,0.0,292.56059454719724,0.0,291.15,-37.77954959911423,70.7072279144414,293.2084415741121,1.0,293.15,-2.6358566766198237,68.77029681517787,293.0533152337174,0.0,283.15,-1.5988871219465068,68.65805248567949
8641500.0,0.0,-1,0.0,33.77206790123455,0.0,292.5559332134004,0.0,291.15,-38.30281190218919,70.69326471314366,293.20996454202594,1.0,293.15,-2.840168525663401,68.75465283718185,293.0538585508275,0.0,283.15,-1.6659235757455577,68.62482078248297
8641560.0,0.0,-1,0.0,33.77769876543213,0.0,292.551653132314,0.0,291.15,-38.8030033179473,70.67810218659027,293.21133406575456,1.0,293.15,-3.0388576480876104,68.73943789683132,293.0544017972427,0.0,283.15,-1.731168672399634,68.59200518964006
8641620.0,0.0,-1,0.0,33.783299999999976,0.0,292.54771234235574,0.0,291.15,-39.2811810193042,70.6619175220312,293.2125632561135,1.0,293.15,-3.2313289816144426,68.72460790323277,293.0549432174992,0.0,283.15,-1.7945226192820027,68.55960593869212
8641680.0,0.0,-1,0.0,33.78887901234566,0.0,292.54407337437453,0.0,291.15,-39.73836403357754,70.64486786003874,293.2136662649035,1.0,293.15,-3.4220180269723492,68.71011367038784,293.05548121902626,0.0,283.15,-1.855909144895929,68.52762237988895
8641740.0,0.0,-1,0.0,33.79444320987651,0.0,292.5407028385465,0.0,291.15,-40.17552801168949,70.62709219674656,293.2146578033397,1.0,293.15,-3.6092074869293214,68.69590294312749,293.0560143867574,0.0,283.15,-1.9152720836787587,68.49605299954365
8641800.0,0.0,-1,0.0,33.800000000000026,0.0,292.53757093883416,0.0,291.15,-40.59360960480155,70.60871341954346,293.21554978239175,1.0,293.15,-3.791990577119236,68.68193472602994,293.0565414669409,0.0,283.15,-1.9725733086976536,68.46489540777505
8641860.0,0.0,-1,0.0,33.80555679012347,0.0,292.5346511111134,0.0,291.15,-40.993503799456505,70.58983998921171,293.2163524807268,1.0,293.15,-3.9699157469743795,68.66817428564927,293.05706134572,0.0,283.15,-2.027790012947014,68.43414650558299
8641920.0,0.0,-1,0.0,33.81112098765432,0.0,292.5319196380054,0.0,291.15,-41.3760684364725,70.57056754433415,293.21707490536977,1.0,293.15,-4.142692305126847,68.65459165558906,293.05757303789443,0.0,283.15,-2.0809131037306114,68.40380245473506
8641980.0,0.0,-1,0.0,33.816700000000004,0.0,292.5293553652878,0.0,291.15,-41.742122082435955,70.5509802394075,293.2177249673232,1.0,293.15,-4.310121828451116,68.64116086618101,293.0580756734858,0.0,283.15,-2.13194490265576,68.3738588074374
8642040.0,0.0,-1,0.0,33.82230123456793,0.0,292.52693939709775,0.0,291.15,-42.092448465056584,70.53115200249673,293.2183096316075,1.0,293.15,-4.472072516618125,68.6278593441849,293.0585684900121,0.0,283.15,-2.1808979329365332,68.3443104647422
