helics_simulation_time,gridP,cooSea,T_DHWSetpoint,TimeOfDay,Occupation[1],TSetPoiZon[1],TSetPoiZonSelCon[1],Occupation[2],TSetPoiZon[2],TSetPoiZonSelCon[2],Occupation[3],TSetPoiZon[3],TSetPoiZonSelCon[3]
10950.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
10960.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
10970.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
10980.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
10990.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11000.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11010.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11020.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11030.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11040.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11050.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11060.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11070.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11080.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11090.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11100.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11110.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11120.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11130.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11140.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11150.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11160.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11170.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11180.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11190.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11200.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11210.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11220.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11230.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11240.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11250.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11260.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11270.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11280.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11290.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11300.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11310.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11320.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11330.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11340.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11350.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11360.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11370.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11380.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11390.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11400.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11410.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11420.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11430.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11440.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11450.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11460.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11470.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11480.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11490.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11500.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11510.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11520.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11530.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11540.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11550.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11560.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11570.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11580.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11590.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11600.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11610.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11620.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11630.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11640.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11650.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11660.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11670.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11680.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11690.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11700.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11710.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11720.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11730.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11740.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11750.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11760.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11770.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11780.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11790.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11800.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11810.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11820.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11830.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11840.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11850.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11860.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11870.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11880.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11890.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11900.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11910.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11920.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11930.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11940.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11950.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11960.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11970.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11980.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
11990.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12000.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12010.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12020.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12030.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12040.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12050.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12060.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12070.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12080.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12090.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12100.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12110.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12120.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12130.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12140.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12150.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12160.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12170.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12180.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12190.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12200.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12210.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12220.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12230.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12240.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12250.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12260.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12270.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12280.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12290.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12300.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12310.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12320.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12330.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12340.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12350.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12360.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12370.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12380.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12390.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12400.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12410.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12420.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12430.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12440.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12450.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12460.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12470.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12480.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12490.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12500.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12510.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12520.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12530.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12540.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12550.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12560.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12570.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12580.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12590.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12600.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12610.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12620.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12630.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12640.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12650.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12660.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12670.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12680.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12690.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12700.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12710.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12720.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12730.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12740.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12750.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12760.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12770.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12780.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12790.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12800.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12810.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12820.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12830.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12840.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12850.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12860.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12870.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12880.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12890.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12900.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12910.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12920.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12930.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12940.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12950.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12960.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12970.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12980.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
12990.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13000.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13010.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13020.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13030.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13040.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13050.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13060.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13070.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13080.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13090.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13100.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13110.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13120.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13130.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13140.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13150.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13160.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13170.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13180.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13190.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13200.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13210.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13220.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13230.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13240.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13250.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13260.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13270.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13280.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13290.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13300.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13310.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13320.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13330.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13340.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13350.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13360.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13370.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13380.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13390.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13400.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13410.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13420.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13430.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13440.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13450.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13460.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13470.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13480.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13490.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13500.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13510.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13520.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13530.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13540.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
13550.0,0.0,False,325.15,3,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
