helics_simulation_time,heatPump.ElectricalConsumption_HeatPump,heatPump.T_Return,heatPump.QflowHPvol,heatPump.StandbyHeatLoss,heatPump.COP,apartment.DayZon.TRooAir,apartment.DayZon.occupation,thermostatDayZ.TSetHea.y[1],apartment.DayZon.RadiantSlab.surf_a.Q_flow,apartment.DayZon.RHroom,apartment.NigZone.TRooAir,apartment.NigZone.occupation,thermostatNigZ.TSetHea.y[1],apartment.NigZone.RadiantSlab.surf_a.Q_flow,apartment.NigZone.RHroom,apartment.Bathroom.TRooAir,apartment.Bathroom.occupation,thermostatBathroom.TSetHea.y[1],apartment.Bathroom.RadiantSlab.surf_a.Q_flow,apartment.Bathroom.RHroom
8682600.0,0.0,-1,0.0,3.5680541625148026,0.0,293.5241597938476,0.0,291.15,-95.02976231644007,64.62829148269282,293.0082238361339,0.0,291.15,5.767587472997715,66.7060935196065,293.7805319880912,0.0,283.15,-26.181083408489926,63.449855967843725
8682900.0,0.0,-1,0.0,3.4477829984936457,0.0,293.53409392973435,0.0,291.15,-93.16178920432154,64.69067521014263,293.0225321571112,0.0,291.15,5.399528213729217,66.75302583659636,293.77986884027143,0.0,283.15,-25.617007081429858,63.55739771714129
8683200.0,0.0,-1,0.0,3.344244638705277,0.0,293.5429558114379,0.0,291.15,-91.42193986303907,64.75727711093535,293.036556520852,0.0,291.15,4.977659158018659,66.80097428762821,293.77867921014877,0.0,283.15,-25.059857899666266,63.6666803877477
8683500.0,0.0,-1,0.0,3.26027918286483,0.0,293.5505527657598,0.0,291.15,-89.81636985214726,64.8300773477207,293.04993007876965,0.0,291.15,4.581114640099933,66.85269956429475,293.7771320074052,0.0,283.15,-24.53079942873874,63.77815929900829
8683800.0,0.0,-1,0.0,3.195313014773698,0.0,293.5568103037771,0.0,291.15,-87.65806426793026,64.9073341813453,293.0623520691569,0.0,291.15,4.619384048445556,66.90733643530042,293.77536382768045,0.0,283.15,-24.037557267773064,63.88949065221753
8684100.0,0.0,-1,0.0,3.146408100243737,0.0,293.56227840162563,0.0,291.15,-85.80089235873156,64.98440640231318,293.073983909764,0.0,291.15,4.6244375425124895,66.96170174367587,293.7734735984759,0.0,283.15,-23.580756224622643,63.998093336551456
8684400.0,0.0,-1,0.0,3.1106264050871077,0.0,293.5668962101541,0.0,291.15,-84.4165000210803,65.05962499903255,293.08465005394646,0.0,291.15,4.481538571153923,67.01456015682852,293.77152869518204,0.0,283.15,-23.157679654039875,64.10196367570123
8684700.0,0.0,-1,0.0,3.0850298951155914,0.0,293.57043080507583,0.0,291.15,-83.03084910899327,65.13251317438464,293.09409053443386,0.0,291.15,4.4417968347702965,67.06554692322143,293.7695568039444,0.0,283.15,-22.764533957569903,64.19968809935871
8685000.0,0.0,-1,0.0,3.066680536141196,0.0,293.57301673622277,0.0,291.15,-81.25619995816045,65.20160545729148,293.10235579944805,0.0,291.15,4.704392304676265,67.11351205561091,293.7675695099571,0.0,283.15,-22.397302952196945,64.29034538853469
8685300.0,0.0,-1,0.0,3.052640293975931,0.0,293.57527556305007,0.0,291.15,-78.83240961014066,65.26391405341462,293.1099276455782,0.0,291.15,5.400322186568726,67.1559656743034,293.7655800436214,0.0,283.15,-22.052196742450217,64.37340096305427
8685600.0,0.0,-1,0.0,3.0399711344318043,0.0,293.57766065959976,0.0,291.15,-77.32296671950107,65.31760721421946,293.11722337274495,0.0,291.15,5.644465512188818,67.19118245558447,293.7636129757205,0.0,283.15,-21.725633830187945,64.44871679864183
8685900.0,0.0,-1,0.0,3.025735023320673,0.0,293.5798649715377,0.0,291.15,-75.91789334399607,65.3642792619857,293.1240835255971,0.0,291.15,5.874852292530827,67.22020756092034,293.76168471222326,0.0,283.15,-21.41471909044379,64.51651639445508
8686200.0,0.0,-1,0.0,3.0069939264546215,0.0,293.5818251527566,0.0,291.15,-74.55657488161012,65.40496058009796,293.13049938672634,0.0,291.15,6.118228595671921,67.24388488026382,293.7598051572727,0.0,283.15,-21.11701919958199,64.57743104486948
8686500.0,0.0,-1,0.0,2.980809809645507,0.0,293.58367248178376,0.0,291.15,-73.22204999233938,65.44025577669512,293.1366164828021,0.0,291.15,6.376496408221353,67.26278265031199,293.75798856787515,0.0,283.15,-20.830509615162136,64.63240685748498
8686800.0,0.0,-1,0.0,2.9442446387053374,0.0,293.5856120151069,0.0,291.15,-71.89785998128741,65.47082289675697,293.1426069911978,0.0,291.15,6.651395694168234,67.27771677507697,293.75625635324076,0.0,283.15,-20.553481897200662,64.68268906980477
8687100.0,0.0,-1,0.0,2.90147907093971,0.0,293.5878288093693,0.0,291.15,-70.57225166856637,65.49742992365553,293.148634066053,0.0,291.15,6.943144945061665,67.28956829728726,293.7546224964433,0.0,283.15,-20.284518750915055,64.72959673197765
8687400.0,0.0,-1,0.0,2.8586117530724096,0.0,293.59033620383457,0.0,291.15,-69.24855579397726,65.5204280957012,293.15476191988336,0.0,291.15,7.246788276649523,67.29848739260645,293.753064948351,0.0,283.15,-20.022805782195054,64.7735974505724
8687700.0,0.0,-1,0.0,2.815581635042311,0.0,293.5930802660314,0.0,291.15,-67.93206964456485,65.54015392840178,293.1609878215035,0.0,291.15,7.557419747647634,67.3046082391501,293.7515628031112,0.0,283.15,-19.767663950400937,64.81489882967186
